file,frame,path,skater,x,y,z
Axel_4.npy,93,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-4.688665,-14.90396,1.7478566
Axel_4.npy,94,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-5.108648,-14.990801,2.2306564
Axel_4.npy,95,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-5.44209,-14.825048,2.8056262
Axel_4.npy,96,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-5.7002926,-14.506274,3.6632912
Axel_4.npy,97,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-6.119622,-14.17481,4.3762226
Axel_4.npy,98,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-6.6556854,-13.834878,4.9140406
Axel_4.npy,99,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-7.13962,-13.420324,5.4694667
Axel_4.npy,100,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-7.5719967,-12.879743,6.039434
Axel_4.npy,101,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-8.003847,-12.295507,6.4929943
Axel_4.npy,102,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-8.434311,-11.654829,6.902326
Axel_4.npy,103,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-8.652047,-10.85889,7.424363
Axel_4.npy,104,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-8.874238,-10.115574,7.8174906
Axel_4.npy,105,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-9.28028,-9.405868,8.026634
Axel_4.npy,106,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-9.59932,-8.62091,8.232437
Axel_4.npy,107,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-9.775305,-7.713396,8.453752
Axel_4.npy,108,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.089833,-6.932703,8.536387
Axel_4.npy,109,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.454361,-6.306671,8.534607
Axel_4.npy,110,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.606623,-5.489707,8.528285
Axel_4.npy,111,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.738822,-4.689485,8.434454
Axel_4.npy,112,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.967824,-4.1030035,8.257819
Axel_4.npy,113,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.247045,-3.465704,7.968584
Axel_4.npy,114,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.506604,-2.6629446,7.5135274
Axel_4.npy,115,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.7031145,-1.8398962,6.946604
Axel_4.npy,116,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.844783,-1.1416061,6.3117614
Axel_4.npy,117,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-12.062005,-0.5240342,5.5494375
Axel_4.npy,118,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-12.327569,-0.0009803381,4.7481513
Axel_4.npy,119,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-12.633119,0.44794708,3.8700185
Axel_4.npy,120,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-13.012254,0.84371746,2.9899094
Axel_4.npy,121,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-13.390437,1.2152004,2.143028
Axel_4.npy,122,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-13.725862,1.6299621,1.2686702
Axel_4.npy,123,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.085395,2.1563406,0.4931668
Axel_4.npy,124,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.350737,2.8858426,-0.15216115
Axel_4.npy,125,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.4736185,3.609266,-0.78471106
Axel_4.npy,126,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.494526,4.2355227,-1.1128948
Axel_4.npy,127,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-15.0094185,4.3723845,-1.9271506
Axel_4.npy,128,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.522443,5.6381435,-1.1861444
Axel_4.npy,129,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.542559,6.840417,-2.0283396
Axel_4.npy,130,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.346587,7.8920126,-2.077938
Axel_4.npy,131,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-14.093683,8.925907,-1.9721123
Axel_4.npy,132,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-13.672132,9.893965,-1.6676947
Axel_4.npy,133,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-13.164077,10.770402,-1.1445423
Axel_4.npy,134,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-12.540932,11.503448,-0.43897673
Axel_4.npy,135,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.8562765,12.043322,0.3572881
Axel_4.npy,136,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-11.140289,12.330924,1.1389343
Axel_4.npy,137,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-10.468362,12.4446745,1.8347834
Axel_4.npy,138,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-9.842847,12.363817,2.5304816
Axel_4.npy,139,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-9.275105,12.047335,3.2403579
Axel_4.npy,140,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-8.688412,11.6123295,3.9678288
Axel_4.npy,141,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-7.989975,10.983516,4.693703
Axel_4.npy,142,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-7.346146,10.383186,5.3988914
Axel_4.npy,143,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-6.7862825,9.877421,5.946969
Axel_4.npy,144,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-6.2873783,9.480714,6.4616404
Axel_4.npy,145,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-5.6294656,9.016671,7.1351438
Axel_4.npy,146,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-4.7374196,8.498403,7.876618
Axel_4.npy,147,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-3.845969,8.236042,8.524409
Axel_4.npy,148,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-2.9422128,8.201809,9.099619
Axel_4.npy,149,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.4504466,8.225907,9.815487
Axel_4.npy,150,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.21662219,8.112373,10.391505
Axel_4.npy,151,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.228213,7.2946677,10.60099
Axel_4.npy,152,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.8199034,6.0282526,10.725214
Axel_4.npy,153,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.8652755,4.499725,10.758104
Axel_4.npy,154,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.2424053,3.1701584,10.73779
Axel_4.npy,155,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.5816244,2.5226796,10.612029
Axel_4.npy,156,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.7420228,1.9498503,10.096646
Axel_4.npy,157,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.9905001,2.1679652,9.957228
Axel_4.npy,158,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-2.776765,2.621981,10.20357
Axel_4.npy,159,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-3.4427073,3.2830338,10.269934
Axel_4.npy,160,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-3.8962655,4.1385,10.061036
Axel_4.npy,161,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-4.0514727,5.2657743,9.925137
Axel_4.npy,162,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-3.761548,6.3701534,9.983281
Axel_4.npy,163,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-2.9555924,7.388116,10.326555
Axel_4.npy,164,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.4866593,8.0598755,10.895838
Axel_4.npy,165,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.1910382,7.8261676,11.381549
Axel_4.npy,166,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.712642,6.998438,11.770823
Axel_4.npy,167,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.2179033,5.5316296,12.238073
Axel_4.npy,168,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.1304768,3.905873,12.672626
Axel_4.npy,169,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.71208274,2.9113479,12.817647
Axel_4.npy,170,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.10691893,2.001811,12.965418
Axel_4.npy,171,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.97259986,1.215501,13.280901
Axel_4.npy,172,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.4343425,0.46871006,13.830535
Axel_4.npy,173,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.6656985,-0.30849677,14.5017
Axel_4.npy,174,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.7675588,-1.0089356,15.116368
Axel_4.npy,175,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.715476,-1.7363662,15.42942
Axel_4.npy,176,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.5911719,-2.5924845,15.455737
Axel_4.npy,177,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.42435,-3.4475114,15.368963
Axel_4.npy,178,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-1.1057185,-4.380984,15.178496
Axel_4.npy,179,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.7206141,-5.249446,14.914834
Axel_4.npy,180,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.4434031,-5.8532867,14.702916
Axel_4.npy,181,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,-0.2018128,-6.3157673,14.506729
Axel_4.npy,182,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.085499085,-6.8591027,14.074616
Axel_4.npy,183,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.37643176,-7.4898005,13.505623
Axel_4.npy,184,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.6932201,-7.970388,12.984634
Axel_4.npy,185,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,0.9999244,-8.344232,12.494603
Axel_4.npy,186,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.3120157,-8.711709,11.965517
Axel_4.npy,187,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.6140547,-9.069397,11.364623
Axel_4.npy,188,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,1.8921646,-9.391169,10.780398
Axel_4.npy,189,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,2.1940012,-9.650704,10.197766
Axel_4.npy,190,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,2.5779421,-9.859512,9.60011
Axel_4.npy,191,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,3.043184,-9.982178,8.99894
Axel_4.npy,192,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,3.4977543,-9.97342,8.511536
Axel_4.npy,193,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,3.924191,-9.89122,8.093928
Axel_4.npy,194,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,4.349821,-9.777295,7.675025
Axel_4.npy,195,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,4.7735877,-9.642118,7.3262076
Axel_4.npy,196,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,5.2086496,-9.489941,7.0450816
Axel_4.npy,197,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,5.743837,-9.303946,6.7678027
Axel_4.npy,198,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,6.322572,-9.115741,6.478624
Axel_4.npy,199,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,6.8660793,-8.961386,6.2031407
Axel_4.npy,200,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,7.2771673,-8.85332,6.0520716
Axel_4.npy,201,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,7.628464,-8.762794,6.0023627
Axel_4.npy,202,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,8.036109,-8.646243,5.804235
Axel_4.npy,203,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,8.672413,-8.530604,5.248769
Axel_4.npy,204,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.071934,-8.46979,4.9523096
Axel_4.npy,205,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.330244,-8.375664,4.813808
Axel_4.npy,206,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.543118,-8.305177,4.685723
Axel_4.npy,207,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.677708,-8.278792,4.600154
Axel_4.npy,208,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.79563,-8.230556,4.522747
Axel_4.npy,209,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,9.953107,-8.135457,4.409541
Axel_4.npy,210,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,10.213924,-7.8773136,4.173639
Axel_4.npy,211,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,10.799448,-7.053981,3.4707398
Axel_4.npy,212,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.168233,-6.6019506,3.0851371
Axel_4.npy,213,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.312066,-6.4627504,2.906452
Axel_4.npy,214,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.35929,-6.432896,2.7603378
Axel_4.npy,215,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.48482,-6.2922673,2.5598285
Axel_4.npy,216,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.666855,-6.022881,2.3704598
Axel_4.npy,217,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.740597,-5.8565674,2.2010474
Axel_4.npy,218,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.727336,-5.8517256,2.0308259
Axel_4.npy,219,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.761465,-5.7400317,1.865236
Axel_4.npy,220,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.847461,-5.463259,1.6921501
Axel_4.npy,221,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.9251795,-5.183105,1.5356486
Axel_4.npy,222,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.974264,-4.680748,1.3468953
Axel_4.npy,223,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.990285,-4.113461,1.1276414
Axel_4.npy,224,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.974819,-3.9234378,1.0176367
Axel_4.npy,225,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.954225,-3.812803,0.9013534
Axel_4.npy,226,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.930747,-3.6101494,0.79095864
Axel_4.npy,227,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.902093,-3.3903532,0.70169544
Axel_4.npy,228,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.87143,-3.1885896,0.6015154
Axel_4.npy,229,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.844704,-3.0263224,0.5008978
Axel_4.npy,230,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.813165,-2.8307354,0.4217003
Axel_4.npy,231,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.771493,-2.547654,0.3308409
Axel_4.npy,232,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.724997,-2.181913,0.20885305
Axel_4.npy,233,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.675917,-1.6895218,0.05951013
Axel_4.npy,234,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.653405,-1.2628115,-0.061828453
Axel_4.npy,235,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.66106,-0.862031,-0.1973519
Axel_4.npy,236,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.713125,-0.39419305,-0.37498927
Axel_4.npy,237,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.775359,0.12840466,-0.55858773
Axel_4.npy,238,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.849598,1.8337907,-0.9532489
Axel_4.npy,239,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.984565,2.6564264,-1.0728568
Axel_4.npy,240,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,12.049061,2.9949656,-1.0582485
Axel_4.npy,241,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,12.024847,3.2167292,-1.0458
Axel_4.npy,242,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.978802,3.4838002,-1.023581
Axel_4.npy,243,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.938449,3.807783,-0.9809897
Axel_4.npy,244,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.874187,4.097732,-0.9587774
Axel_4.npy,245,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.75722,4.357782,-0.91533786
Axel_4.npy,246,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.607783,4.656984,-0.87930936
Axel_4.npy,247,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.461264,4.9927497,-0.8528533
Axel_4.npy,248,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_4.npy,Skater_A,11.293652,5.2943487,-0.8069145
